,id,superficie,cubierta,precio,piso,expensas,descripcion,ambientes,pileta,seguridad,parrilla,balcon,cochera,geometry,dist_comisarias,dist_subte,dist_trenes,dist_metrobus,antiguedad
13994,105985,31.0,27.0,4693.548387096775,,,"            Es un frente de 5 lotes sobre Guatemala entre Fitz Roy y Bonpland Unidades de 1, 2 y 3 ambientes. Todas las unidades de dos y tres ambientes disponen de una cochera pre asignada. Memoria descriptiva Hall de Acceso con revestimientos de mármol o granito.Garita de seguridad con personal de vigilancia las 24 hs. Cocheras cubiertas fijas 3 Ascensores automáticos de última generación Laundry equipado Grupo electrógeno para áreas comunesCCTV con grabación digital En 10º Piso Piscina de 24 mts . Quincho con parrilla Gimnasio equipado con maquinas de última generación. Posibilidades de financiación.        ",3,1,1,1,0,1,POINT (-58.4318511211 -34.5805094287),1031.082324798144,609.0924317469198,537.9098285769819,225.13147221278484,usado
14014,106870,62.0,39.0,951.5698387096776,,,"CODIGO:  ubicado en: Acuña de Figueroa, Fco.1332    -  Publicado por: LE BLEU NEGOCIOS INMOBILIARIOS. El precio es de ARS 1051952 null. Venta departamento de 2 ambientes con amplio patio en planta baja en el barrio de Palermo Departamento con puerta blindada, piso porcellanato con zócalos, carpintería de aluminio anodizado, herrajes de bronce platil, pintura latex, placar con frente corredizos e interiores,  muebles de cocina bajo mesada y alacena, horno y anafe, termotanque eléctrico, espacio para lavarropas, baño privado desde el dormitorio y toilette de recepción, portero visor  Cocheras optativas Edificio con amenities FIDEICOMISO AL COSTO  LE BLEU NEGOCIOS INMOBILIARIOS   . Publicado a través de Mapaprop",2,0,0,0,0,1,POINT (-58.4305556 -34.58888889999999),477.99158375235197,1193.9791679407285,1210.4485717660673,548.1965858507151,usado
14015,106871,31.0,24.0,1078.438387096774,,,"CODIGO:  ubicado en: Acuña de Figueroa, Fco.1332    -  Publicado por: LE BLEU NEGOCIOS INMOBILIARIOS. El precio es de ARS 596102 null. Venta departamento de monoambientes  con balcón aterrazado en Palermo Departamento con piso porcellanato y zócalo, carpintería de aluminio anodizado, herrajes de bronce platil, pintura látex, muebles de cocina bajo mesada y alacena, horno y anafe, termotanque eléctrico, portero visor, baño completo y placar con puerta corrediza e interiores. Cocheras optativas Edificio con amenites FIDEICOMISO AL COSTO  LEBLEU NEGOCIOS INMOBILIARIOS   . Publicado a través de Mapaprop",1,0,0,0,1,1,POINT (-58.4305556 -34.58888889999999),477.99158375235197,1193.9791679407285,1210.4485717660673,548.1965858507151,usado
14016,106872,34.0,24.0,1167.4426470588235,,,"CODIGO:  ubicado en: Acuña de Figueroa, Fco.1332    -  Publicado por: LE BLEU NEGOCIOS INMOBILIARIOS. El precio es de ARS 707747 null. Venta departamento de monoambientes  con balcón aterrazado en Palermo Departamento con piso porcellanato y zócalo, carpintería de aluminio anodizado, herrajes de bronce platil, pintura látex, muebles de cocina bajo mesada y alacena, horno y anafe, termotanque eléctrico, portero visor, baño completo y placar con puerta corrediza e interiores. Cocheras optativas Edificio con amenites FIDEICOMISO AL COSTO  LEBLEU NEGOCIOS INMOBILIARIOS   . Publicado a través de Mapaprop",1,0,0,0,1,1,POINT (-58.4305556 -34.58888889999999),477.99158375235197,1193.9791679407285,1210.4485717660673,548.1965858507151,usado
14017,106873,31.0,25.0,1284.6906451612904,,,"CODIGO:  ubicado en: Acuña de Figueroa, Fco.1332    -  Publicado por: LE BLEU NEGOCIOS INMOBILIARIOS. El precio es de ARS 710107 null. Venta departamento de monoambientes  con balcón aterrazado en Palermo Departamento con piso porcellanato y zócalo, carpintería de aluminio anodizado, herrajes de bronce platil, pintura látex, muebles de cocina bajo mesada y alacena, horno y anafe, termotanque eléctrico, portero visor, baño completo y placar con puerta corrediza e interiores. Cocheras optativas Edificio con amenites FIDEICOMISO AL COSTO  LEBLEU NEGOCIOS INMOBILIARIOS   . Publicado a través de Mapaprop",1,0,0,0,1,1,POINT (-58.4305556 -34.58888889999999),477.99158375235197,1193.9791679407285,1210.4485717660673,548.1965858507151,usado
14018,106874,31.0,24.0,1115.8732258064515,,,"CODIGO:  ubicado en: Acuña de Figueroa, Fco.1332    -  Publicado por: LE BLEU NEGOCIOS INMOBILIARIOS. El precio es de ARS 616794 null. Venta departamento de monoambientes  con balcón aterrazado en Palermo Departamento con piso porcellanato y zócalo, carpintería de aluminio anodizado, herrajes de bronce platil, pintura látex, muebles de cocina bajo mesada y alacena, horno y anafe, termotanque eléctrico, portero visor, baño completo y placar con puerta corrediza e interiores. Cocheras optativas Edificio con amenites FIDEICOMISO AL COSTO  LEBLEU NEGOCIOS INMOBILIARIOS   . Publicado a través de Mapaprop",1,0,0,0,1,1,POINT (-58.4305556 -34.58888889999999),477.99158375235197,1193.9791679407285,1210.4485717660673,548.1965858507151,usado
14019,106876,38.0,30.0,1128.345789473684,,,"CODIGO:  ubicado en: Acuña de Figueroa, Fco.1332    -  Publicado por: LE BLEU NEGOCIOS INMOBILIARIOS. El precio es de ARS 764521 null. Venta departamento de monoambientes divisible con la prestacion de un 2 ambientes con balcon aterrazado en Palermo Departamento con pueta blindada, piso porcellanato, carpitenria de aluminio anodizado, herrajes de bronce platil, pitura latex,  dormiorio con placar  con frente corredizos e interiores,  horno y anafe, espacio para lavarropas,  Cochera optativas Edificio con amenities FIDEICOMISO AL COSTO  LEBLEU NEGOCIOS INMOBILIARIOS  . Publicado a través de Mapaprop",1,0,0,0,1,1,POINT (-58.4305556 -34.58888889999999),477.99158375235197,1193.9791679407285,1210.4485717660673,548.1965858507151,usado
14020,106877,33.0,25.0,1279.387575757576,,,"CODIGO:  ubicado en: Acuña de Figueroa, Fco.1332    -  Publicado por: LE BLEU NEGOCIOS INMOBILIARIOS. El precio es de ARS 752800 null. Venta departamento de 2 ambientes en dúplex, en Palermo.  Departamento con puerta blindada, piso porcellanato, carpintería de aluminio anodizado, herrajes de bronce platil, pintura latex, placar en dormitorio y de recepción con frente corredizos e interiores, muebles de cocina bajo mesada y alacena, horno y anafe, termotanque, espacio para lavarropas, portero visor, baño privado desde el dormitorio y toilette de recepción  Cocheras optativas   FIDEICOMISO AL COSTO   LEBLEU NEGOCIOS INMOBILIARIOS  . Publicado a través de Mapaprop",2,0,0,0,0,1,POINT (-58.4305556 -34.58888889999999),477.99158375235197,1193.9791679407285,1210.4485717660673,548.1965858507151,usado
14021,106879,31.0,24.0,1158.3664516129033,,,"CODIGO:  ubicado en: Acuña de Figueroa, Fco.1332    -  Publicado por: LE BLEU NEGOCIOS INMOBILIARIOS. El precio es de ARS 640282 null. Venta departamento de monoambientes  con balcón aterrazado en Palermo Departamento con piso porcellanato y zócalo, carpintería de aluminio anodizado, herrajes de bronce platil, pintura látex, muebles de cocina bajo mesada y alacena, horno y anafe, termotanque eléctrico, portero visor, baño completo y placar con puerta corrediza e interiores. Cocheras optativas Edificio con amenites FIDEICOMISO AL COSTO  LEBLEU NEGOCIOS INMOBILIARIOS   . Publicado a través de Mapaprop",1,0,0,0,1,1,POINT (-58.4305556 -34.58888889999999),477.99158375235197,1193.9791679407285,1210.4485717660673,548.1965858507151,usado
14022,106881,31.0,25.0,1222.4574193548387,,,"CODIGO:  ubicado en: Acuña de Figueroa, Fco.1332    -  Publicado por: LE BLEU NEGOCIOS INMOBILIARIOS. El precio es de ARS 675708 null. Venta departamento de monoambientes  con balcón aterrazado en Palermo Departamento con piso porcellanato y zócalo, carpintería de aluminio anodizado, herrajes de bronce platil, pintura látex, muebles de cocina bajo mesada y alacena, horno y anafe, termotanque eléctrico, portero visor, baño completo y placar con puerta corrediza e interiores. Cocheras optativas Edificio con amenites FIDEICOMISO AL COSTO  LEBLEU NEGOCIOS INMOBILIARIOS   . Publicado a través de Mapaprop",1,0,0,0,1,1,POINT (-58.4305556 -34.58888889999999),477.99158375235197,1193.9791679407285,1210.4485717660673,548.1965858507151,usado
14023,106883,37.0,32.0,1202.374864864865,,,"CODIGO:  ubicado en: Acuña de Figueroa, Fco.1332    -  Publicado por: LE BLEU NEGOCIOS INMOBILIARIOS. El precio es de ARS 793241 null. Venta departamento mono ambientes divisible con la prestación de 2 ambientes en el barrio de Palermo Departamento con piso porcellanato y zocalo, carpintería de aluminio anodizado, herrajes de bronce platil, pintura latex, placar en dormitorio con frente corredizos e interiores,  muebles de cocina bajo mesada y alacena, horno y anafe, termotanque eléctrico, portero visor, espacio para lavarropas, baño completo, balcón aterrazado Cocheras optativas Edificio con amenities FIDEICOMISO AL COSTO  LEBLEU NEGOCIOS INMOBILIARIOS   . Publicado a través de Mapaprop",2,0,0,0,1,1,POINT (-58.4305556 -34.58888889999999),477.99158375235197,1193.9791679407285,1210.4485717660673,548.1965858507151,usado
14024,106884,42.0,26.0,968.6719047619048,,,"CODIGO:  ubicado en: Acuña de Figueroa, Fco.1332    -  Publicado por: LE BLEU NEGOCIOS INMOBILIARIOS. El precio es de ARS 725420 null. Venta departamento de monoambientes  con gran patio de uso privado, en Palermo Departamento con piso porcellanato y zócalo, carpintería de aluminio anodizado, herrajes de bronce platil, pintura látex, muebles de cocina bajo mesada y alacena, horno y anafe, termotanque eléctrico, portero visor, baño completo y placar con puerta corrediza e interiores. Cocheras optativas Edificio con amenites FIDEICOMISO AL COSTO  LEBLEU NEGOCIOS INMOBILIARIOS   . Publicado a través de Mapaprop",1,0,0,0,0,1,POINT (-58.4305556 -34.58888889999999),477.99158375235197,1193.9791679407285,1210.4485717660673,548.1965858507151,usado
14025,106885,33.0,25.0,1260.4806060606059,,,"CODIGO:  ubicado en: Acuña de Figueroa, Fco.1332    -  Publicado por: LE BLEU NEGOCIOS INMOBILIARIOS. El precio es de ARS 741675 null. Venta departamento de monoambientes  con balcón aterrazado en Palermo Departamento con piso porcellanato y zócalo, carpintería de aluminio anodizado, herrajes de bronce platil, pintura látex, muebles de cocina bajo mesada y alacena, horno y anafe, termotanque eléctrico, portero visor, baño completo y placar con puerta corrediza e interiores. Cocheras optativas Edificio con amenites FIDEICOMISO AL COSTO  LEBLEU NEGOCIOS INMOBILIARIOS   . Publicado a través de Mapaprop",1,0,0,0,1,1,POINT (-58.4305556 -34.58888889999999),477.99158375235197,1193.9791679407285,1210.4485717660673,548.1965858507151,usado
14026,106886,47.0,36.0,1268.5004255319147,,,"CODIGO:  ubicado en: Acuña de Figueroa, Fco.1332    -  Publicado por: LE BLEU NEGOCIOS INMOBILIARIOS. El precio es de ARS 1063046 null. Venta departamento de 2 ambientes en dúplex, en Palermo Departamento con puerta blindada, piso porcellanato, carpintería de aluminio anodizado, herrajes de bronce platil, pintura latex, placar en dormitorio y de recepción con frente corredizos e interiores,  muebles de cocina bajo mesada y alacena, horno y anafe, termotanque, espacio para lavarropas, portero visor, baño privado desde el dormitorio  y toilette de recepción Cocheras optativas Edificio con amenities  FIDEICOMISO AL COSTO  LEBLEU NEGOCIOS INMOBILIARIOS   . Publicado a través de Mapaprop",2,0,0,0,0,1,POINT (-58.4305556 -34.58888889999999),477.99158375235197,1193.9791679407285,1210.4485717660673,548.1965858507151,usado
14027,106887,42.0,37.0,1214.4304761904762,,,"CODIGO:  ubicado en: Acuña de Figueroa, Fco.1332    -  Publicado por: LE BLEU NEGOCIOS INMOBILIARIOS. El precio es de ARS 909464 null. Venta departamento de 2 ambientes en dúplex, en Palermo Departamento con puerta blindada, piso porcellanato, carpintería de aluminio anodizado, herrajes de bronce platil, pintura latex, placar en dormitorio y de recepción con frente corredizos e interiores,  muebles de cocina bajo mesada y alacena, horno y anafe, termotanque, espacio para lavarropas, portero visor, baño privado desde el dormitorio  y toilette de recepción Cocheras optativas Edificio con amenities FIDEICOMISO AL COSTO  LEBLEU NEGOCIOS INMOBILIARIOS   . Publicado a través de Mapaprop",2,0,0,0,0,1,POINT (-58.4305556 -34.58888889999999),477.99158375235197,1193.9791679407285,1210.4485717660673,548.1965858507151,usado
14034,106902,47.0,36.0,1284.5810638297874,,,"CODIGO:  ubicado en: Acuña de Figueroa, Fco.1332    -  Publicado por: LE BLEU NEGOCIOS INMOBILIARIOS. El precio es de ARS 1076522 null. Venta departamento de 2 ambientes en dúplex, en Palermo.  Departamento con puerta blindada, piso porcellanato, carpintería de aluminio anodizado, herrajes de bronce platil, pintura latex, placar en dormitorio y de recepción con frente corredizos e interiores, muebles de cocina bajo mesada y alacena, horno y anafe, termotanque, espacio para lavarropas, portero visor, baño privado desde el dormitorio y toilette de recepción  Cocheras optativas   FIDEICOMISO AL COSTO   LEBLEU NEGOCIOS INMOBILIARIOS  . Publicado a través de Mapaprop",2,0,0,0,0,1,POINT (-58.4305556 -34.58888889999999),477.99158375235197,1193.9791679407285,1210.4485717660673,548.1965858507151,usado
14047,107046,64.0,62.0,4801.5625,,,"CODIGO: 1237-78 ubicado en: Paraguay 4700 -  Publicado por: DESDEMONA JUDITH MORETTI. El precio es de USD 307300 null. EXCELENTE 2 AMBIENTES EN EDIFICIO TORRE, SUPER LUMINOSO, EXCELENTES TERMINACIONES CATEGORÍA PREMUIN BAULERAS OPTATIVAS  COCHERAS OPTATIVAS LAS MEDIDAS CONSIGNADAS NO SON EXÁCTAS, TIENEN UN FIN MERAMENTE INFORMATIVO, NO VINCULARES. LAS MEDIDAS Y SUPERFICIES REALES SURGEN DEL TÍTULO DE PROPIEDAD. EL MONTO REAL DE EXPENSAS SURGE DEL DETALLE DEL ADMINISTRADOR LAS IMÁGENES SON ORIENTATIVAS NO SON EXACTAS A LA PROPIEDAD.  . Publicado a través de Mapaprop",2,0,0,0,0,1,POINT (-58.4268853069 -34.5826572826),619.2754042495762,482.0281349079448,462.2136278127829,302.1452872386612,usado
14048,107048,107.0,104.0,4693.457943925234,,,"CODIGO: 1237-79 ubicado en: Paraguay 4700 -  Publicado por: DESDEMONA JUDITH MORETTI. El precio es de USD 502200 null. EXCELENTE 3 AMBIENTES C/DEPENDENCIA EN EDIFICIO TORRE, SUPER LUMINOSO, EXCELENTES TERMINACIONES CATEGORÍA PREMUIN BAULERAS OPTATIVAS  COCHERAS OPTATIVAS LAS MEDIDAS CONSIGNADAS NO SON EXÁCTAS, TIENEN UN FIN MERAMENTE INFORMATIVO, NO VINCULARES. LAS MEDIDAS Y SUPERFICIES REALES SURGEN DEL TÍTULO DE PROPIEDAD. EL MONTO REAL DE EXPENSAS SURGE DEL DETALLE DEL ADMINISTRADOR LAS IMÁGENES SON ORIENTATIVAS NO SON EXACTAS A LA PROPIEDAD.  . Publicado a través de Mapaprop",3,0,0,0,0,1,POINT (-58.4268853069 -34.5826572826),619.2754042495762,482.0281349079448,462.2136278127829,302.1452872386612,usado
14049,107049,104.0,101.0,3576.9230769230767,,,"CODIGO: 1237-81 ubicado en: Paraguay 4700 -  Publicado por: DESDEMONA JUDITH MORETTI. El precio es de USD 372000 null. EXCELENTE 3 AMBIENTES C/DEPENDENCIA EN EDIFICIO TORRE, SUPER LUMINOSO, EXCELENTES TERMINACIONES CATEGORÍA PREMUIN BAULERAS OPTATIVAS  COCHERAS OPTATIVAS LAS MEDIDAS CONSIGNADAS NO SON EXÁCTAS, TIENEN UN FIN MERAMENTE INFORMATIVO, NO VINCULARES. LAS MEDIDAS Y SUPERFICIES REALES SURGEN DEL TÍTULO DE PROPIEDAD. EL MONTO REAL DE EXPENSAS SURGE DEL DETALLE DEL ADMINISTRADOR LAS IMÁGENES SON ORIENTATIVAS NO SON EXACTAS A LA PROPIEDAD.  . Publicado a través de Mapaprop",3,0,0,0,0,1,POINT (-58.4268853069 -34.5826572826),619.2754042495762,482.0281349079448,462.2136278127829,302.1452872386612,usado
14052,107269,63.0,63.0,5208.4745762711855,,,"CODIGO: 1237-59 ubicado en: Paraguay 4700 -  Publicado por: DESDEMONA JUDITH MORETTI. El precio es de USD 307300 null. DEPARTAMENTO DE 2 AMBIENTES CON VISTA AL RIO PISO 23, TODO LUZ Y SOL MUY ALEGRE, EN EDIFICIO TORRE A ESTRENAR CON 30 NIVELES, SOBRE UN TERRENO DE 2000M2 APROX DE SUPERFICIE, CON 50 METROS DE FRENTE, EN UNA DE LAS ZONAS MAS BUSCADAS PALERMO SOHO, A 3 CUADRAS DE AV. SANTA FE, A METROS DEL SUBTE, TODOS LOS MEDIOS DE TRANSPORTE. AMENITIES: 3 PISCINAS, PLAZA PARA CHICOS, GYM, SAUNA, SALA DE RELAX Y MASAJE, DUCHA ESCOCESA, HABITACIÓN PARA INVITADOS, SUM, PARRILLA, BLUE SKY EN LA TERRAZA, COCHERAS Y BAULERAS OPCIONALES. CARPINTERIA HERMÉTICA, DOBLE VIDRIO, PISOS DE MADERA NATURAL EN GUATAMBU, CALEFACCION CENTRAL POR LOSA RADIANTE CON CONTROL INDIVIDUAL, AGUA CALIENTE CENTRAL, TOMAS DE TV Y TELÉFONO EN TODOS LOS AMIBIENTES PRINCIPALES, INSTALACION PARA AIRE ACONDICIONADO. AMOBLAMIENTOS DE COCINA ALACENAS Y BAJO MESADAS, MESADA DE GRANÍTO, HORNO Y ANAFE ELECTRICO, PURIFICADOR DE AIRE. BAÑO: MESADA DE MÁRMOL , ESPEJO, GRIFERIAS MONOCOMANDO, ACCESORIOS CROMADOR, ARTEFACTOS FERRUM O SIMILAR, PORCCELANATO Y CERÁMICA LAS MEDIDAS CONSIGNADAS NO SON EXÁCTAS, TIENEN UN FIN MERAMENTE INFORMATIVO, NO VINCULARES. LAS MEDIDAS Y SUPERFICIES REALES SURGEN DEL TÍTULO DE PROPIEDAD. EL MONTO REAL DE EXPENSAS SURGE DEL DETALLE DEL ADMINISTRADOR  . Publicado a través de Mapaprop",2,1,0,1,0,1,POINT (-58.4268853069 -34.5827102814),619.4453326472018,487.7606858623857,468.0773423905394,303.87604179971487,estrenar
